"day","rider","rank","time","bonus","penalty","start_location","start_country_code","start_country_name","finish_location","finish_country_code","finish_country_name","length","type","name","team"
"2023-07-16",157,49,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Callum Scotson","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-16",203,50,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Joseph Blackmore","ISRAEL - PREMIER TECH"
"2023-07-16",62,51,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Thymen Arensman","INEOS GRENADIERS"
"2023-07-16",138,52,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Clément Venturini","ARKEA-B&B HOTELS"
"2023-07-16",4,53,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Nils Politt","UAE TEAM EMIRATES XRG"
"2023-07-16",26,54,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Maximilian Schachmann","SOUDAL QUICK-STEP"
"2023-07-16",163,55,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Bryan Coquard","COFIDIS"
"2023-07-16",177,56,11989,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Mike Teunissen","XDS ASTANA TEAM"
"2023-07-16",225,57,12086,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Markus Hoelgaard","UNO-X MOBILITY"
"2023-07-16",227,58,12086,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Andreas Leknessund","UNO-X MOBILITY"
"2023-07-16",116,59,12086,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Marius Mayrhofer","TUDOR PRO CYCLING TEAM"
"2023-07-16",93,60,12086,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Cyril Barthe","GROUPAMA-FDJ"
"2023-07-16",5,61,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Pavel Sivakov","UAE TEAM EMIRATES XRG"
"2023-07-16",166,62,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Dylan Teuns","COFIDIS"
"2023-07-16",25,63,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Valentin Paret Peintre","SOUDAL QUICK-STEP"
"2023-07-16",156,64,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Aurélien Paret Peintre","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-16",41,65,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Biniam Girmay","INTERMARCHÉ - WANTY"
"2023-07-16",155,66,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Oliver Naesen","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-16",153,67,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Clément Berthet","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-16",168,68,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Damien Touze","COFIDIS"
"2023-07-16",184,69,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Thomas Gachignard","TOTALENERGIES"
"2023-07-16",14,70,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Victor Campenaerts","TEAM VISMA | LEASE A BIKE"
"2023-07-16",87,71,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jasper Stuyven","LIDL-TREK"
"2023-07-16",181,72,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Steff Cras","TOTALENERGIES"
"2023-07-16",164,73,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Ion Izagirre","COFIDIS"
"2023-07-16",206,74,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Alexey Lutsenko","ISRAEL - PREMIER TECH"
"2023-07-16",75,75,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Laurence Pithie","RED BULL - BORA - HANSGROHE"
"2023-07-16",142,76,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","William Barta","MOVISTAR TEAM"
"2023-07-16",74,77,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Gianni Moscon","RED BULL - BORA - HANSGROHE"
"2023-07-16",146,78,12088,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Gregor Mühlberger","MOVISTAR TEAM"
"2023-07-16",152,79,12166,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Bruno Armirail","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-16",32,80,12166,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Vincenzo Albanese","EF EDUCATION - EASYPOST"
"2023-07-16",35,81,12166,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Neilson Powless","EF EDUCATION - EASYPOST"
"2023-07-16",23,82,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Pascal Eenkhoorn","SOUDAL QUICK-STEP"
"2023-07-16",76,83,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Mick Van Dijke","RED BULL - BORA - HANSGROHE"
"2023-07-16",196,84,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Niklas Märkl","TEAM PICNIC POSTNL"
"2023-07-16",78,85,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Aleksandr Vlasov","RED BULL - BORA - HANSGROHE"
"2023-07-16",202,86,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Pascal Ackermann","ISRAEL - PREMIER TECH"
"2023-07-16",192,87,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Warren Barguil","TEAM PICNIC POSTNL"
"2023-07-16",37,88,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Michael Valgren","EF EDUCATION - EASYPOST"
"2023-07-16",33,89,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Kasper Asgreen","EF EDUCATION - EASYPOST"
"2023-07-16",136,90,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Mathis Le Berre","ARKEA-B&B HOTELS"
"2023-07-16",61,91,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Geraint Thomas","INEOS GRENADIERS"
"2023-07-16",201,92,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Michael Woods","ISRAEL - PREMIER TECH"
"2023-07-16",86,93,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Toms Skujins","LIDL-TREK"
"2023-07-16",85,94,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Mattias Skjelmose","LIDL-TREK"
"2023-07-16",13,95,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Tiesj Benoot","TEAM VISMA | LEASE A BIKE"
"2023-07-16",12,96,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Edoardo Affini","TEAM VISMA | LEASE A BIKE"
"2023-07-16",36,97,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Harrison Sweeny","EF EDUCATION - EASYPOST"
"2023-07-16",77,98,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Danny Van Poppel","RED BULL - BORA - HANSGROHE"
"2023-07-16",127,99,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Elmar Reinders","TEAM JAYCO ALULA"
"2023-07-16",183,100,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Alexandre Delettre","TOTALENERGIES"
"2023-07-16",68,101,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Samuel Watson","INEOS GRENADIERS"
"2023-07-16",124,102,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Dylan Groenewegen","TEAM JAYCO ALULA"
"2023-07-16",123,103,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Luke Durbridge","TEAM JAYCO ALULA"
"2023-07-16",105,104,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jonas Rickaert","ALPECIN-DECEUNINCK"
"2023-07-16",114,105,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Marc Hirschi","TUDOR PRO CYCLING TEAM"
"2023-07-16",173,106,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Cees Bol","XDS ASTANA TEAM"
"2023-07-16",212,107,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jenno Berckmoes","LOTTO"
"2023-07-16",218,108,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Brent Van Moer","LOTTO"
"2023-07-16",144,109,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Nelson Oliveira","MOVISTAR TEAM"
"2023-07-16",6,110,12307,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Marc Soler","UAE TEAM EMIRATES XRG"
"2023-07-16",135,111,12366,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Raul Garcia Pierna","ARKEA-B&B HOTELS"
"2023-07-16",208,112,12390,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jake Stewart","ISRAEL - PREMIER TECH"
"2023-07-16",118,113,12390,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Matteo Trentin","TUDOR PRO CYCLING TEAM"
"2023-07-16",98,114,12390,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Clément Russo","GROUPAMA-FDJ"
"2023-07-16",223,115,12390,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Magnus Cort Nielsen","UNO-X MOBILITY"
"2023-07-16",7,116,12390,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Tim Wellens","UAE TEAM EMIRATES XRG"
"2023-07-16",92,117,12424,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Lewis Askey","GROUPAMA-FDJ"
"2023-07-16",226,118,12513,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Anders Johannessen","UNO-X MOBILITY"
"2023-07-16",108,119,12513,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Emiel Verstrynge","ALPECIN-DECEUNINCK"
"2023-07-16",195,120,12513,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Tobias Lund Andresen","TEAM PICNIC POSTNL"
"2023-07-16",158,121,12520,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Bastien Tronchon","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-16",205,122,12520,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Matis Louvel","ISRAEL - PREMIER TECH"
"2023-07-16",216,123,12520,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Eduardo Sepulveda","LOTTO"
"2023-07-16",215,124,12530,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Sébastien Grignard","LOTTO"
"2023-07-16",63,125,12595,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Tobias Foss","INEOS GRENADIERS"
"2023-07-16",194,126,12638,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Sean Flynn","TEAM PICNIC POSTNL"
"2023-07-16",207,127,12638,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Krists Neilands","ISRAEL - PREMIER TECH"
"2023-07-16",102,128,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Silvan Dillier","ALPECIN-DECEUNINCK"
"2023-07-16",132,129,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Amaury Capiot","ARKEA-B&B HOTELS"
"2023-07-16",134,130,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Arnaud Demare","ARKEA-B&B HOTELS"
"2023-07-16",46,131,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jonas Rutsch","INTERMARCHÉ - WANTY"
"2023-07-16",81,132,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jonathan Milan","LIDL-TREK"
"2023-07-16",145,133,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Ivan Garcia Cortina","MOVISTAR TEAM"
"2023-07-16",83,134,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Thibau Nys","LIDL-TREK"
"2023-07-16",82,135,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Simone Consonni","LIDL-TREK"
"2023-07-16",165,136,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Alexis Renard","COFIDIS"
"2023-07-16",133,137,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Ewen Costiou","ARKEA-B&B HOTELS"
"2023-07-16",51,138,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Santiago Buitrago","BAHRAIN VICTORIOUS"
"2023-07-16",125,139,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Luka Mezgec","TEAM JAYCO ALULA"
"2023-07-16",214,140,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jarrad Drizners","LOTTO"
"2023-07-16",57,141,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Robert Stannard","BAHRAIN VICTORIOUS"
"2023-07-16",143,142,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Pablo Castrillo Zapater","MOVISTAR TEAM"
"2023-07-16",53,143,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Kamil Gradek","BAHRAIN VICTORIOUS"
"2023-07-16",217,144,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Lennert Van Eetvelt","LOTTO"
"2023-07-16",115,145,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Fabian Lienhard","TUDOR PRO CYCLING TEAM"
"2023-07-16",27,146,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Bert Van Lerberghe","SOUDAL QUICK-STEP"
"2023-07-16",24,147,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Tim Merlier","SOUDAL QUICK-STEP"
"2023-07-16",197,148,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Tim Naberman","TEAM PICNIC POSTNL"
"2023-07-16",147,149,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Ivan Romeo Abad","MOVISTAR TEAM"
"2023-07-16",148,150,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Einer Rubio Reyes","MOVISTAR TEAM"
"2023-07-16",44,151,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Hugo Page","INTERMARCHÉ - WANTY"
"2023-07-16",193,152,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Pavel Bittner","TEAM PICNIC POSTNL"
"2023-07-16",45,153,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Laurenz Rex","INTERMARCHÉ - WANTY"
"2023-07-16",187,154,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Anthony Turgis","TOTALENERGIES"
"2023-07-16",56,155,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Matej Mohoric","BAHRAIN VICTORIOUS"
"2023-07-16",107,156,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Gianni Vermeersch","ALPECIN-DECEUNINCK"
"2023-07-16",67,157,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Connor Swift","INEOS GRENADIERS"
"2023-07-16",47,158,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Roel Van Sintmaartensdijk","INTERMARCHÉ - WANTY"
"2023-07-16",97,159,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Paul Penhoet","GROUPAMA-FDJ"
"2023-07-16",224,160,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Stian Edvardsen-Fredheim","UNO-X MOBILITY"
"2023-07-16",175,161,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Yevgeniy Fedorov","XDS ASTANA TEAM"
"2023-07-16",43,162,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Vito Braet","INTERMARCHÉ - WANTY"
"2023-07-16",204,163,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Guillaume Boivin","ISRAEL - PREMIER TECH"
"2023-07-16",126,164,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Luke Plapp","TEAM JAYCO ALULA"
"2023-07-16",117,165,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Michael Storer","TUDOR PRO CYCLING TEAM"
"2023-07-16",167,166,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Benjamin Thomas","COFIDIS"
"2023-07-16",188,167,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Matteo Vercher","TOTALENERGIES"
"2023-07-16",55,168,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Lenny Martinez","BAHRAIN VICTORIOUS"
"2023-07-16",171,169,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Harold Tejada","XDS ASTANA TEAM"
"2023-07-16",88,170,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Edward Theuns","LIDL-TREK"
"2023-07-16",52,171,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Phil Bauhaus","BAHRAIN VICTORIOUS"
"2023-07-16",73,172,12667,0,0,"Toulouse","FRA","France","Toulouse","FRA","France","156.8","flat","Jordi Meeus","RED BULL - BORA - HANSGROHE"
"2023-07-17",1,1,15679,10,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tadej Pogacar","UAE TEAM EMIRATES XRG"
"2023-07-17",11,2,15809,6,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jonas Vingegaard","TEAM VISMA | LEASE A BIKE"
"2023-07-17",72,3,15822,4,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Florian Lipowitz","RED BULL - BORA - HANSGROHE"
"2023-07-17",221,4,15859,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tobias Johannessen","UNO-X MOBILITY"
"2023-07-17",191,5,15859,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Oscar Onley","TEAM PICNIC POSTNL"
"2023-07-17",131,6,15892,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Kévin Vauquelin","ARKEA-B&B HOTELS"
"2023-07-17",21,7,15894,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Remco Evenepoel","SOUDAL QUICK-STEP"
"2023-07-17",151,8,15921,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Félix Gall","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",71,9,15927,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Primoz Roglic","RED BULL - BORA - HANSGROHE"
"2023-07-17",137,10,16125,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Cristian Rodriguez","ARKEA-B&B HOTELS"
"2023-07-17",148,11,16126,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Einer Rubio Reyes","MOVISTAR TEAM"
"2023-07-17",135,12,16132,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Raul Garcia Pierna","ARKEA-B&B HOTELS"
"2023-07-17",91,13,16224,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Guillaume Martin Guyonnet","GROUPAMA-FDJ"
"2023-07-17",176,14,16257,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Sergio Higuita","XDS ASTANA TEAM"
"2023-07-17",15,15,16304,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Matteo Jorgenson","TEAM VISMA | LEASE A BIKE"
"2023-07-17",121,16,16322,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ben O'Connor","TEAM JAYCO ALULA"
"2023-07-17",152,17,16325,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Bruno Armirail","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",3,18,16329,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jhonatan Narvaez","UAE TEAM EMIRATES XRG"
"2023-07-17",186,19,16386,0,10,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Jordan Jegat","TOTALENERGIES"
"2023-07-17",156,20,16386,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Aurélien Paret Peintre","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",181,21,16392,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Steff Cras","TOTALENERGIES"
"2023-07-17",66,22,16430,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Carlos Rodriguez","INEOS GRENADIERS"
"2023-07-17",8,23,16469,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Adam Yates","UAE TEAM EMIRATES XRG"
"2023-07-17",16,24,16489,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Sepp Kuss","TEAM VISMA | LEASE A BIKE"
"2023-07-17",31,25,16497,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ben Healy","EF EDUCATION - EASYPOST"
"2023-07-17",178,26,16497,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Simone Velasco","XDS ASTANA TEAM"
"2023-07-17",133,27,16527,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ewen Costiou","ARKEA-B&B HOTELS"
"2023-07-17",18,28,16586,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Simon Yates","TEAM VISMA | LEASE A BIKE"
"2023-07-17",85,29,16602,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mattias Skjelmose","LIDL-TREK"
"2023-07-17",192,30,16632,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Warren Barguil","TEAM PICNIC POSTNL"
"2023-07-17",146,31,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Gregor Mühlberger","MOVISTAR TEAM"
"2023-07-17",161,32,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Emanuel Buchmann","COFIDIS"
"2023-07-17",141,33,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Enric Mas","MOVISTAR TEAM"
"2023-07-17",78,34,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Aleksandr Vlasov","RED BULL - BORA - HANSGROHE"
"2023-07-17",51,35,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Santiago Buitrago","BAHRAIN VICTORIOUS"
"2023-07-17",171,36,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Harold Tejada","XDS ASTANA TEAM"
"2023-07-17",117,37,16639,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Michael Storer","TUDOR PRO CYCLING TEAM"
"2023-07-17",95,38,16708,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Valentin Madouas","GROUPAMA-FDJ"
"2023-07-17",62,39,16776,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Thymen Arensman","INEOS GRENADIERS"
"2023-07-17",201,40,16776,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Michael Woods","ISRAEL - PREMIER TECH"
"2023-07-17",7,41,16894,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Tim Wellens","UAE TEAM EMIRATES XRG"
"2023-07-17",153,42,16894,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Clément Berthet","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",36,43,16921,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Harrison Sweeny","EF EDUCATION - EASYPOST"
"2023-07-17",138,44,17335,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Clément Venturini","ARKEA-B&B HOTELS"
"2023-07-17",136,45,17335,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Mathis Le Berre","ARKEA-B&B HOTELS"
"2023-07-17",157,46,17362,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Callum Scotson","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-17",164,47,17407,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ion Izagirre","COFIDIS"
"2023-07-17",143,48,17407,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Pablo Castrillo Zapater","MOVISTAR TEAM"
"2023-07-17",5,49,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Pavel Sivakov","UAE TEAM EMIRATES XRG"
"2023-07-17",184,50,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Thomas Gachignard","TOTALENERGIES"
"2023-07-17",28,51,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ilan Van Wilder","SOUDAL QUICK-STEP"
"2023-07-17",147,52,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Ivan Romeo Abad","MOVISTAR TEAM"
"2023-07-17",26,53,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Maximilian Schachmann","SOUDAL QUICK-STEP"
"2023-07-17",6,54,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Marc Soler","UAE TEAM EMIRATES XRG"
"2023-07-17",203,55,17432,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Joseph Blackmore","ISRAEL - PREMIER TECH"
"2023-07-17",14,56,17486,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Victor Campenaerts","TEAM VISMA | LEASE A BIKE"
"2023-07-17",114,57,17493,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Marc Hirschi","TUDOR PRO CYCLING TEAM"
"2023-07-17",42,58,17554,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Louis Barre","INTERMARCHÉ - WANTY"
"2023-07-17",34,59,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Alex Baudin","EF EDUCATION - EASYPOST"
"2023-07-17",104,60,17561,0,0,"Auch","FRA","France","Hautacam","FRA","France","180.6","mountain","Xandro Meurisse","ALPECIN-DECEUNINCK"
